"","STATECD","COUNTYCD","S_1_pct","S_2_pct","H_2527_pct","H_2628_pct","H_31_pct","H_32_pct","H_34_pct","H_35_pct","FIPS"
"155",13,57,0,0.785714285714286,0.666666666666667,0.69047619047619,0,0.428571428571429,0.19047619047619,0.404761904761905,13057
"156",13,59,0,0.769230769230769,0.307692307692308,0.538461538461538,0,0.307692307692308,0.461538461538462,0.153846153846154,13059
"157",13,61,0.32,0.68,0.24,0.72,0,0.12,0.36,0.16,13061
"158",13,63,0,0.823529411764706,0.411764705882353,0.705882352941177,0,0.235294117647059,0.529411764705882,0.470588235294118,13063
"159",13,65,0.819767441860465,0.0348837209302326,0,0.0755813953488372,0,0.145348837209302,0.0174418604651163,0.430232558139535,13065
"160",13,67,0,0.931818181818182,0.340909090909091,0.477272727272727,0.0227272727272727,0.295454545454545,0.590909090909091,0.159090909090909,13067
"161",13,69,0.80952380952381,0.178571428571429,0.0952380952380952,0.392857142857143,0,0.345238095238095,0.0833333333333333,0.476190476190476,13069
"162",13,71,0.826086956521739,0.369565217391304,0.152173913043478,0.456521739130435,0,0.347826086956522,0.0434782608695652,0.58695652173913,13071
"163",13,73,0.0540540540540541,0.864864864864865,0.351351351351351,0.567567567567568,0.027027027027027,0.216216216216216,0.648648648648649,0.108108108108108,13073
"164",13,75,0.533333333333333,0.3,0.133333333333333,0.6,0,0.466666666666667,0.1,0.6,13075
"165",13,77,0.0178571428571429,0.821428571428571,0.357142857142857,0.607142857142857,0.0357142857142857,0.25,0.589285714285714,0.285714285714286,13077
"166",13,79,0.25531914893617,0.872340425531915,0.191489361702128,0.404255319148936,0.0425531914893617,0.191489361702128,0.425531914893617,0.170212765957447,13079
"167",13,81,0.766666666666667,0.2,0.1,0.5,0.0333333333333333,0.433333333333333,0.133333333333333,0.466666666666667,13081
"168",13,83,0,0.1875,0.75,0.625,0,0.5,0.25,0.625,13083
"169",13,85,0,0.6,0.84,0.72,0,0.56,0.04,0.4,13085
"170",13,87,0.563380281690141,0.464788732394366,0.28169014084507,0.661971830985915,0.028169014084507,0.225352112676056,0.408450704225352,0.267605633802817,13087
"171",13,89,0,0.84,0.44,0.64,0.08,0.08,0.44,0.2,13089
"172",13,91,0.816901408450704,0.28169014084507,0.154929577464789,0.563380281690141,0,0.408450704225352,0.323943661971831,0.408450704225352,13091
"173",13,93,0.606060606060606,0.333333333333333,0.0606060606060606,0.545454545454545,0,0.393939393939394,0.484848484848485,0.606060606060606,13093
"174",13,95,0.4,0.366666666666667,0.3,0.6,0,0.266666666666667,0.366666666666667,0.1,13095
"175",13,97,0.0333333333333333,0.7,0.566666666666667,0.733333333333333,0.0333333333333333,0.4,0.6,0.3,13097
"176",13,99,0.475409836065574,0.360655737704918,0.360655737704918,0.655737704918033,0.0491803278688525,0.131147540983607,0.409836065573771,0.377049180327869,13099
"177",13,101,0.795698924731183,0.0537634408602151,0.0537634408602151,0.161290322580645,0,0.172043010752688,0.0537634408602151,0.462365591397849,13101
"178",13,103,0.616279069767442,0.418604651162791,0.255813953488372,0.581395348837209,0,0.406976744186047,0.476744186046512,0.523255813953488,13103
"179",13,105,0,0.895833333333333,0.5,0.645833333333333,0.0416666666666667,0.1875,0.604166666666667,0.145833333333333,13105
"180",13,107,0.818181818181818,0.245454545454545,0.172727272727273,0.363636363636364,0,0.381818181818182,0.227272727272727,0.4,13107
