"","STATECD","COUNTYCD","S_1_pct","S_2_pct","H_2527_pct","H_2628_pct","H_31_pct","H_32_pct","H_34_pct","H_35_pct"
"41",1,81,0.0247933884297521,0.884297520661157,0.297520661157025,0.818181818181818,0.0330578512396694,0.454545454545455,0.909090909090909,0.338842975206612
"42",1,83,0,0.164179104477612,0.343283582089552,0.567164179104478,0.149253731343284,0.298507462686567,0.507462686567164,0.194029850746269
"43",1,85,0.0145985401459854,0.781021897810219,0.386861313868613,0.715328467153285,0.0437956204379562,0.204379562043796,0.72992700729927,0.0437956204379562
"44",1,87,0.223880597014925,0.873134328358209,0.350746268656716,0.873134328358209,0.0671641791044776,0.335820895522388,0.805970149253731,0.335820895522388
"45",1,89,0,0.40952380952381,0.419047619047619,0.542857142857143,0.123809523809524,0.380952380952381,0.40952380952381,0.180952380952381
"46",1,91,0.00884955752212389,0.756637168141593,0.36283185840708,0.654867256637168,0.0486725663716814,0.309734513274336,0.747787610619469,0.256637168141593
"47",1,93,0,0.828220858895706,0.638036809815951,0.680981595092024,0.0122699386503067,0.56441717791411,0.49079754601227,0.460122699386503
"48",1,95,0,0.418918918918919,0.459459459459459,0.594594594594595,0.108108108108108,0.445945945945946,0.648648648648649,0.283783783783784
"49",1,97,0.665254237288136,0.457627118644068,0.190677966101695,0.61864406779661,0,0.300847457627119,0.135593220338983,0.423728813559322
"50",1,99,0.132743362831858,0.853982300884956,0.300884955752212,0.756637168141593,0.0176991150442478,0.464601769911504,0.778761061946903,0.323008849557522
"51",1,101,0,0.651785714285714,0.294642857142857,0.758928571428571,0.0357142857142857,0.241071428571429,0.616071428571429,0.169642857142857
"52",1,103,0,0.642857142857143,0.571428571428571,0.755102040816326,0.193877551020408,0.438775510204082,0.642857142857143,0.438775510204082
"53",1,105,0.0952380952380952,0.727891156462585,0.238095238095238,0.63265306122449,0.122448979591837,0.414965986394558,0.73469387755102,0.238095238095238
"54",1,107,0,0.783068783068783,0.492063492063492,0.761904761904762,0.0105820105820106,0.555555555555556,0.798941798941799,0.402116402116402
"55",1,109,0.0714285714285714,0.785714285714286,0.271428571428571,0.878571428571429,0.0714285714285714,0.464285714285714,0.835714285714286,0.314285714285714
"56",1,111,0.0655737704918033,0.918032786885246,0.614754098360656,0.860655737704918,0,0.475409836065574,0.69672131147541,0.245901639344262
"57",1,113,0.0364963503649635,0.91970802919708,0.18978102189781,0.751824817518248,0.0510948905109489,0.27007299270073,0.737226277372263,0.160583941605839
"58",1,117,0.139072847682119,0.821192052980132,0.735099337748344,0.754966887417219,0.0662251655629139,0.437086092715232,0.741721854304636,0.390728476821192
"59",1,119,0,0.695,0.41,0.78,0.025,0.295,0.675,0.075
"60",1,121,0.201342281879195,0.87248322147651,0.483221476510067,0.785234899328859,0.0536912751677852,0.268456375838926,0.61744966442953,0.295302013422819
